url,address,building_area,surface_area,bedroom,bathroom,parking_area,tenure,price
https://www.rumah123.com/properti/cimahi/hos8772441/,"Cimahi Utara, Cimahi",150.0,396.0,4,3,1,SHM - Sertifikat Hak Milik,4000000000.0
https://www.rumah123.com/properti/bandung/hos8089857/,"Cimahi Tengah, Cimahi",250.0,189.0,0,0,0,SHM - Sertifikat Hak Milik,4600000000.0
https://www.rumah123.com/properti/bandung/hos8551606/,"Parongpong, Bandung Barat",67.0,111.0,2,2,0,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/cimahi/hos9114650/,"Cimahi Utara, Cimahi",70.0,154.0,3,2,1,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8901856/,"Cimahi Utara, Cimahi",100.0,99.0,3,2,0,Tidak Ada Penjelasan,1700000000.0
https://www.rumah123.com/properti/cimahi/hos8534141/,"Cimahi Utara, Cimahi",300.0,350.0,4,2,0,SHM - Sertifikat Hak Milik,3000000000.0
https://www.rumah123.com/properti/cimahi/hos9133223/,"Cimahi Utara, Cimahi",38.0,120.0,2,1,1,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/bandung/hos8810200/,"Cihanjuang, Bandung Barat",50.0,96.0,2,2,1,SHM - Sertifikat Hak Milik,745000000.0
https://www.rumah123.com/properti/bandung/hos7955167/,"Cimahi Tengah, Cimahi",400.0,600.0,7,2,10,Tidak Ada Penjelasan,7000000000.0
https://www.rumah123.com/properti/bandung/hos8754811/,"Pasteur, Bandung",300.0,430.0,6,4,0,SHM - Sertifikat Hak Milik,4500000000.0
https://www.rumah123.com/properti/bandung-barat/hos8091461/,"Cisarua, Bandung Barat",40.0,98.0,2,1,0,SHM - Sertifikat Hak Milik,563000000.0
https://www.rumah123.com/properti/cimahi/hos8603679/,"Cimahi Utara, Cimahi",45.0,63.0,2,1,1,SHM - Sertifikat Hak Milik,434600000.0
https://www.rumah123.com/properti/cimahi/hos8995490/,"Cimahi Utara, Cimahi",323.0,950.0,8,6,2,SHM - Sertifikat Hak Milik,9500000000.0
https://www.rumah123.com/properti/cimahi/hos8372677/,"Cimahi Utara, Cimahi",36.0,74.0,2,1,1,SHM - Sertifikat Hak Milik,405000000.0
https://www.rumah123.com/properti/bandung-barat/hos8463695/,"Parongpong, Bandung Barat",55.0,80.0,2,2,0,SHM - Sertifikat Hak Milik,889000000.0
https://www.rumah123.com/properti/bandung/hos8662521/,"Cimahi Utara, Cimahi",36.0,56.0,2,1,0,SHM - Sertifikat Hak Milik,470000000.0
https://www.rumah123.com/properti/cimahi/hos9131594/,"Cimahi Selatan, Cimahi",54.0,74.0,3,2,1,SHM - Sertifikat Hak Milik,694000000.0
https://www.rumah123.com/properti/bandung/hos8765209/,"Cihanjuang, Bandung Barat",150.0,155.0,3,2,1,SHM - Sertifikat Hak Milik,890000000.0
https://www.rumah123.com/properti/bandung/hos8918919/,"Cimahi Utara, Cimahi",180.0,112.0,6,3,0,SHM - Sertifikat Hak Milik,1000000000.0
https://www.rumah123.com/properti/cimahi/hos8933261/,"Cimahi Utara, Cimahi",110.0,75.0,4,3,1,SHM - Sertifikat Hak Milik,770000000.0
https://www.rumah123.com/properti/cimahi/hos6984466/,"Cimahi Utara, Cimahi",300.0,286.0,5,4,1,SHM - Sertifikat Hak Milik,2000000000.0
https://www.rumah123.com/properti/cimahi/hos8606393/,"Cimahi Utara, Cimahi",50.0,96.0,2,2,0,SHM - Sertifikat Hak Milik,745000000.0
https://www.rumah123.com/properti/cimahi/hos9093320/,"Cimahi Utara, Cimahi",80.0,106.0,3,2,0,"Lainnya (PPJB,Girik,Adat,dll)",1200000000.0
https://www.rumah123.com/properti/cimahi/hos7793218/,"Cimahi Tengah, Cimahi",200.0,1080.0,4,3,0,SHM - Sertifikat Hak Milik,1400000000.0
https://www.rumah123.com/properti/bandung/hos8918230/,"Padalarang, Bandung Barat",45.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,445500000.0
https://www.rumah123.com/properti/cimahi/hos7859389/,"Cimahi Utara, Cimahi",80.0,111.0,2,2,1,SHM - Sertifikat Hak Milik,725000000.0
https://www.rumah123.com/properti/cimahi/hos9133686/,"Cimahi Utara, Cimahi",76.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/bandung/hos8647609/,"Cimahi Utara, Cimahi",55.0,70.0,3,2,0,SHM - Sertifikat Hak Milik,595000000.0
https://www.rumah123.com/properti/cimahi/hos9082097/,"Cimahi Tengah, Cimahi",76.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos8869913/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,SHM - Sertifikat Hak Milik,1244000000.0
https://www.rumah123.com/properti/cimahi/hos9064717/,"Cimahi Selatan, Cimahi",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/bandung/hos4754192/,"Cimahi Utara, Cimahi",385.0,640.0,7,4,2,SHM - Sertifikat Hak Milik,7500000000.0
https://www.rumah123.com/properti/cimahi/hos8974190/,"Cimahi Utara, Cimahi",126.0,120.0,4,3,0,SHM - Sertifikat Hak Milik,1500000000.0
https://www.rumah123.com/properti/cimahi/hos8553967/,"Cimahi Utara, Cimahi",110.0,89.0,3,2,0,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/cimahi/hos8335075/,"Cimahi Utara, Cimahi",130.0,120.0,3,3,0,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/bandung/hos8768156/,"Cimahi Tengah, Cimahi",220.0,115.0,3,2,1,SHM - Sertifikat Hak Milik,1350000000.0
https://www.rumah123.com/properti/bandung-barat/hos8534781/,"Parongpong, Bandung Barat",50.0,60.0,2,2,0,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/cimahi/hos3181075/,"Cimahi Tengah, Cimahi",250.0,196.0,5,3,0,SHM - Sertifikat Hak Milik,2400000000.0
https://www.rumah123.com/properti/bandung/hos5865847/,"Cimahi Utara, Cimahi",36.0,72.0,2,1,0,HGB - Hak Guna Bangunan,395000000.0
https://www.rumah123.com/properti/bandung/hos8578759/,"Cimahi Selatan, Cimahi",75.0,90.0,2,1,1,"Lainnya (PPJB,Girik,Adat,dll)",745000000.0
https://www.rumah123.com/properti/bandung/hos8120940/,"Gunung Batu, Bandung",450.0,315.0,4,4,2,SHM - Sertifikat Hak Milik,3250000000.0
https://www.rumah123.com/properti/bandung/hos7504538/,"Cimahi Tengah, Cimahi",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,495000000.0
https://www.rumah123.com/properti/bandung/hos8772691/,"Ngamprah, Bandung Barat",106.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,675000000.0
https://www.rumah123.com/properti/bandung/hos6162233/,"Cimahi Utara, Cimahi",120.0,85.0,2,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/cimahi/hos8806330/,"Cimahi Utara, Cimahi",149.0,89.0,6,6,0,SHM - Sertifikat Hak Milik,558400000.0
https://www.rumah123.com/properti/bandung/hos8930602/,"Cimahi Utara, Cimahi",220.0,252.0,4,3,1,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/bandung/hos6921714/,"Andir, Bandung",250.0,655.0,8,4,1,SHM - Sertifikat Hak Milik,4750000000.0
https://www.rumah123.com/properti/cimahi/hos8602550/,"Cimahi Utara, Cimahi",117.0,145.0,2,2,0,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung/hos8918226/,"Padalarang, Bandung Barat",45.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,445500000.0
https://www.rumah123.com/properti/cimahi/hos8885426/,"Cimahi Utara, Cimahi",120.0,180.0,3,2,1,SHM - Sertifikat Hak Milik,725000000.0
https://www.rumah123.com/properti/cimahi/hos8461896/,"Cimahi Utara, Cimahi",140.0,348.0,3,2,4,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung/hos8556526/,"Sariwangi, Bandung Barat",95.0,89.0,2,2,0,SHM - Sertifikat Hak Milik,969000000.0
https://www.rumah123.com/properti/bandung/hos9094758/,"Lembang, Bandung Barat",130.0,118.0,4,3,1,SHM - Sertifikat Hak Milik,1370000000.0
https://www.rumah123.com/properti/bandung/hos9132107/,"Padalarang, Bandung Barat",55.0,108.0,2,2,1,SHM - Sertifikat Hak Milik,693000000.0
https://www.rumah123.com/properti/bandung/hos5073925/,"Lembang, Bandung Barat",55.0,94.0,3,2,1,SHM - Sertifikat Hak Milik,665000000.0
https://www.rumah123.com/properti/cimahi/hos8614718/,"Cimahi Utara, Cimahi",250.0,314.0,3,2,0,SHM - Sertifikat Hak Milik,1900000000.0
https://www.rumah123.com/properti/cimahi/hos7599214/,"Cimahi Tengah, Cimahi",235.0,399.0,3,3,2,SHM - Sertifikat Hak Milik,6000000000.0
https://www.rumah123.com/properti/bandung/hos9060798/,"Cimahi Tengah, Cimahi",80.0,146.0,3,2,1,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos8791708/,"Cihanjuang, Bandung Barat",36.0,56.0,2,1,0,SHM - Sertifikat Hak Milik,450000000.0
https://www.rumah123.com/properti/bandung/hos9020762/,"Cibeureum, Bandung",60.0,75.0,2,2,1,SHM - Sertifikat Hak Milik,824300000.0
https://www.rumah123.com/properti/bandung/hos8918881/,"Cimahi Utara, Cimahi",260.0,198.0,3,3,1,SHM - Sertifikat Hak Milik,2250000000.0
https://www.rumah123.com/properti/bandung/hos8531905/,"Padalarang, Bandung Barat",48.0,100.0,2,1,1,SHM - Sertifikat Hak Milik,515000000.0
https://www.rumah123.com/properti/bandung/hos8578913/,"Pasteur, Bandung",168.0,108.0,3,3,0,SHM - Sertifikat Hak Milik,1950000000.0
https://www.rumah123.com/properti/bandung/hos8662070/,"Pasteur, Bandung",168.0,88.0,2,2,0,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/cimahi/hos8722978/,"Cimahi Tengah, Cimahi",50.0,86.0,3,2,0,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos9018781/,"Cimahi Tengah, Cimahi",65.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8377016/,"Cimahi Selatan, Cimahi",800.0,2190.0,8,6,0,SHM - Sertifikat Hak Milik,27000000000.0
https://www.rumah123.com/properti/bandung/hos7417718/,"Gegerkalong, Bandung",40.0,85.0,2,1,1,SHM - Sertifikat Hak Milik,625500000.0
https://www.rumah123.com/properti/bandung/hos9135906/,"Cimahi Utara, Cimahi",300.0,407.0,4,4,1,SHM - Sertifikat Hak Milik,7500000000.0
https://www.rumah123.com/properti/bandung-barat/hos8074177/,"Cisarua, Bandung Barat",91.0,80.0,2,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/cimahi/hos8574980/,"Cimahi Tengah, Cimahi",108.0,120.0,3,3,0,SHM - Sertifikat Hak Milik,1365000000.0
https://www.rumah123.com/properti/bandung-barat/hos8647881/,"Parongpong, Bandung Barat",80.0,70.0,3,3,0,SHM - Sertifikat Hak Milik,655000000.0
https://www.rumah123.com/properti/bandung/hos8674788/,"Cimahi Utara, Cimahi",45.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,385000000.0
https://www.rumah123.com/properti/cimahi/hos4190724/,"Cimahi Utara, Cimahi",61.0,81.0,3,1,0,SHM - Sertifikat Hak Milik,450000000.0
https://www.rumah123.com/properti/bandung/hos8639216/,"Cimahi Utara, Cimahi",200.0,144.0,5,3,1,Tidak Ada Penjelasan,1650000000.0
https://www.rumah123.com/properti/bandung/hos8230446/,"Padalarang, Bandung Barat",36.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,325000000.0
https://www.rumah123.com/properti/cimahi/hos8409100/,"Cimahi Utara, Cimahi",60.0,92.0,2,2,0,SHM - Sertifikat Hak Milik,635000000.0
https://www.rumah123.com/properti/cimahi/hos9135249/,"Cimahi Utara, Cimahi",70.0,60.0,2,2,1,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/bandung/hos9132228/,"Cihanjuang, Bandung Barat",300.0,318.0,11,12,5,SHM - Sertifikat Hak Milik,1700000000.0
https://www.rumah123.com/properti/bandung-barat/hos8791856/,"Parongpong, Bandung Barat",54.0,78.0,2,1,0,SHM - Sertifikat Hak Milik,625000000.0
https://www.rumah123.com/properti/cimahi/hos8648468/,"Cimahi Utara, Cimahi",370.0,151.0,8,3,0,SHM - Sertifikat Hak Milik,1700000000.0
https://www.rumah123.com/properti/cimahi/hos3125260/,"Cimahi Utara, Cimahi",400.0,640.0,5,4,4,Tidak Ada Penjelasan,8000000000.0
https://www.rumah123.com/properti/cimahi/hos9014415/,"Cimahi Tengah, Cimahi",191.0,182.0,4,3,1,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/cimahi/hos8529639/,"Cimahi Tengah, Cimahi",42.0,54.0,2,1,0,Tidak Ada Penjelasan,365000000.0
https://www.rumah123.com/properti/bandung/hos9113322/,"Sukajadi, Bandung",35.0,55.0,2,1,1,SHM - Sertifikat Hak Milik,477000000.0
https://www.rumah123.com/properti/bandung/hos9112552/,"Padalarang, Bandung Barat",57.0,69.0,2,2,1,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/bandung/hos4529648/,"Cihanjuang, Bandung Barat",110.0,158.0,3,2,0,SHM - Sertifikat Hak Milik,1300000000.0
https://www.rumah123.com/properti/bandung/hos9055734/,"Cimahi Utara, Cimahi",407.0,407.0,3,3,0,SHM - Sertifikat Hak Milik,7000000000.0
https://www.rumah123.com/properti/bandung/hos8527121/,"Ngamprah, Bandung Barat",129.0,132.0,3,2,0,Tidak Ada Penjelasan,1250000000.0
https://www.rumah123.com/properti/bandung/hos8581954/,"Cimahi Utara, Cimahi",110.0,220.0,4,3,0,SHM - Sertifikat Hak Milik,1850000000.0
https://www.rumah123.com/properti/bandung/hos8190061/,"Ngamprah, Bandung Barat",30.0,42.0,2,1,0,SHM - Sertifikat Hak Milik,175000000.0
https://www.rumah123.com/properti/bandung/hos6706678/,"Cimahi Utara, Cimahi",350.0,450.0,4,4,2,SHM - Sertifikat Hak Milik,5000000000.0
https://www.rumah123.com/properti/bandung/hos6389068/,"Sariwangi, Bandung Barat",90.0,98.0,3,2,2,SHM - Sertifikat Hak Milik,1500000000.0
https://www.rumah123.com/properti/bandung/hos8296372/,"Cimahi Selatan, Cimahi",80.0,105.0,2,2,0,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/bandung/hos8505950/,"Cisarua, Bandung Barat",65.0,109.0,3,2,0,SHM - Sertifikat Hak Milik,1300000000.0
https://www.rumah123.com/properti/cimahi/hos7188895/,"Cimahi Selatan, Cimahi",100.0,165.0,3,2,0,SHM - Sertifikat Hak Milik,1900000000.0
https://www.rumah123.com/properti/cimahi/hos7951121/,"Cimahi Utara, Cimahi",200.0,150.0,4,3,0,SHM - Sertifikat Hak Milik,1650000000.0
https://www.rumah123.com/properti/bandung/hos3430372/,"Gunung Batu, Bandung",300.0,430.0,6,4,2,SHM - Sertifikat Hak Milik,4900000000.0
https://www.rumah123.com/properti/cimahi/hos9016855/,"Cimahi Selatan, Cimahi",40.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,795000000.0
https://www.rumah123.com/properti/bandung/hos9020878/,"Cibeureum, Bandung",60.0,75.0,2,2,1,SHM - Sertifikat Hak Milik,824300000.0
https://www.rumah123.com/properti/cimahi/hos8470348/,"Cimahi Tengah, Cimahi",100.0,223.0,3,2,1,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/bandung-barat/hos8121304/,"Parongpong, Bandung Barat",80.0,101.0,3,2,0,HGB - Hak Guna Bangunan,935000000.0
https://www.rumah123.com/properti/bandung/hos7834410/,"Ngamprah, Bandung Barat",75.0,68.0,2,2,0,SHM - Sertifikat Hak Milik,995000000.0
https://www.rumah123.com/properti/cimahi/hos9080527/,"Cimahi Utara, Cimahi",85.0,125.0,4,3,2,SHM - Sertifikat Hak Milik,795000000.0
https://www.rumah123.com/properti/cimahi/hos9058116/,"Cimahi Utara, Cimahi",76.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1096000000.0
https://www.rumah123.com/properti/bandung/hos7110541/,"Cimahi Utara, Cimahi",60.0,157.0,0,0,0,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/bandung-barat/hos8468655/,"Parongpong, Bandung Barat",55.0,80.0,2,2,1,SHM - Sertifikat Hak Milik,890000000.0
https://www.rumah123.com/properti/bandung/hos7599750/,"Cijerah, Bandung",240.0,150.0,4,3,1,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos8353333/,"Ngamprah, Bandung Barat",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,559000000.0
https://www.rumah123.com/properti/bandung/hos5011299/,"Sariwangi, Bandung Barat",100.0,88.0,3,2,0,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/cimahi/hos9051062/,"Cimahi Utara, Cimahi",110.0,72.0,4,2,0,SHM - Sertifikat Hak Milik,650000000.0
https://www.rumah123.com/properti/cimahi/hos8584161/,"Cimahi Selatan, Cimahi",110.0,117.0,3,2,0,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos8155988/,"Cihanjuang, Bandung Barat",72.0,76.0,2,1,0,SHM - Sertifikat Hak Milik,270000000.0
https://www.rumah123.com/properti/cimahi/hos8296367/,"Cimahi Tengah, Cimahi",45.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,435000000.0
https://www.rumah123.com/properti/bandung/hos8737835/,"Ngamprah, Bandung Barat",250.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/cimahi/hos9050812/,"Cimahi Selatan, Cimahi",50.0,82.0,2,2,1,SHM - Sertifikat Hak Milik,871000000.0
https://www.rumah123.com/properti/cimahi/hos7305718/,"Cimahi Tengah, Cimahi",170.0,210.0,6,5,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/cimahi/hos8772366/,"Cimahi Selatan, Cimahi",114.0,38.0,2,2,0,SHM - Sertifikat Hak Milik,425000000.0
https://www.rumah123.com/properti/cimahi/hos7985779/,"Cimahi Utara, Cimahi",140.0,72.0,3,2,0,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos8589353/,"Cimahi Utara, Cimahi",88.0,90.0,2,1,1,SHM - Sertifikat Hak Milik,570000000.0
https://www.rumah123.com/properti/bandung/hos9133156/,"Padalarang, Bandung Barat",55.0,108.0,2,2,1,SHM - Sertifikat Hak Milik,693000000.0
https://www.rumah123.com/properti/cimahi/hos8965801/,"Cimahi Utara, Cimahi",90.0,142.0,2,1,0,Tidak Ada Penjelasan,1140000000.0
https://www.rumah123.com/properti/cimahi/hos8801434/,"Cimahi Utara, Cimahi",96.0,70.0,0,1,1,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos8600537/,"Cimahi Utara, Cimahi",218.0,350.0,5,6,2,SHM - Sertifikat Hak Milik,1890000000.0
https://www.rumah123.com/properti/cimahi/hos8757733/,"Cimahi Tengah, Cimahi",350.0,327.0,6,3,2,SHM - Sertifikat Hak Milik,3100000000.0
https://www.rumah123.com/properti/cimahi/hos9134747/,"Cimahi Utara, Cimahi",83.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos7704449/,"Cimahi Utara, Cimahi",50.0,66.0,2,1,0,SHM - Sertifikat Hak Milik,395000000.0
https://www.rumah123.com/properti/bandung/hos5088777/,"Cimahi Tengah, Cimahi",50.0,60.0,3,1,1,SHM - Sertifikat Hak Milik,400000000.0
https://www.rumah123.com/properti/cimahi/hos7112420/,"Cimahi Selatan, Cimahi",175.0,70.0,3,2,0,SHM - Sertifikat Hak Milik,1000000000.0
https://www.rumah123.com/properti/bandung/hos8673250/,"Ngamprah, Bandung Barat",100.0,160.0,4,3,1,SHM - Sertifikat Hak Milik,420000000.0
https://www.rumah123.com/properti/bandung-barat/hos8435581/,"Parongpong, Bandung Barat",55.0,80.0,2,2,0,SHM - Sertifikat Hak Milik,890000000.0
https://www.rumah123.com/properti/bandung/hos9094715/,"Lembang, Bandung Barat",110.0,118.0,4,3,1,SHM - Sertifikat Hak Milik,1190000000.0
https://www.rumah123.com/properti/bandung/hos8302599/,"Cisarua, Bandung Barat",98.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1700000000.0
https://www.rumah123.com/properti/bandung/hos6098252/,"Sariwangi, Bandung Barat",75.0,105.0,3,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos8337091/,"Padalarang, Bandung Barat",270.0,502.0,5,4,2,SHM - Sertifikat Hak Milik,5800000000.0
https://www.rumah123.com/properti/cimahi/hos8733624/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,Tidak Ada Penjelasan,1244000000.0
https://www.rumah123.com/properti/bandung/hos8379222/,"Sarijadi, Bandung",50.0,60.0,3,2,0,SHM - Sertifikat Hak Milik,712600000.0
https://www.rumah123.com/properti/cimahi/hos8604522/,"Cimahi Selatan, Cimahi",160.0,220.0,4,3,0,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/bandung/hos8872294/,"Cimahi Utara, Cimahi",80.0,116.0,3,2,2,SHM - Sertifikat Hak Milik,1450000000.0
https://www.rumah123.com/properti/bandung/hos8641714/,"Ngamprah, Bandung Barat",90.0,119.0,3,2,1,SHM - Sertifikat Hak Milik,790000000.0
https://www.rumah123.com/properti/bandung/hos7868446/,"Cimahi Selatan, Cimahi",650.0,490.0,4,3,1,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/bandung/hos9134155/,"Ngamprah, Bandung Barat",38.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,456300000.0
https://www.rumah123.com/properti/bandung/hos8507491/,"Cihanjuang, Bandung Barat",45.0,68.0,2,1,0,SHM - Sertifikat Hak Milik,530000000.0
https://www.rumah123.com/properti/bandung/hos8638951/,"Cihanjuang, Bandung Barat",220.0,332.0,5,3,2,SHM - Sertifikat Hak Milik,1750000000.0
https://www.rumah123.com/properti/cimahi/hos8377167/,"Cimahi Tengah, Cimahi",68.0,115.0,2,2,0,SHM - Sertifikat Hak Milik,1185000000.0
https://www.rumah123.com/properti/cimahi/hos8523554/,"Cimahi Utara, Cimahi",150.0,273.0,3,3,0,SHM - Sertifikat Hak Milik,2000000000.0
https://www.rumah123.com/properti/bandung/hos4482703/,"Cimahi Tengah, Cimahi",160.0,144.0,3,2,1,SHM - Sertifikat Hak Milik,745000000.0
https://www.rumah123.com/properti/cimahi/hos8062455/,"Cimahi Selatan, Cimahi",200.0,341.0,3,2,2,SHM - Sertifikat Hak Milik,999000000.0
https://www.rumah123.com/properti/cimahi/hos8661633/,"Cimahi Selatan, Cimahi",126.0,63.0,6,1,1,Tidak Ada Penjelasan,329500000.0
https://www.rumah123.com/properti/cimahi/hos9044318/,"Cimahi Selatan, Cimahi",100.0,99.0,3,2,0,SHM - Sertifikat Hak Milik,1700000000.0
https://www.rumah123.com/properti/cimahi/hos8804505/,"Cimahi Utara, Cimahi",450.0,327.0,8,4,0,SHM - Sertifikat Hak Milik,2900000000.0
https://www.rumah123.com/properti/bandung/hos4522151/,"Cimahi Utara, Cimahi",84.0,100.0,3,2,0,Tidak Ada Penjelasan,1021000000.0
https://www.rumah123.com/properti/cimahi/hos8619158/,"Cimahi Tengah, Cimahi",400.0,585.0,6,3,0,SHM - Sertifikat Hak Milik,3000000000.0
https://www.rumah123.com/properti/bandung-barat/hos8944892/,"Parongpong, Bandung Barat",45.0,56.0,2,1,1,SHM - Sertifikat Hak Milik,425000000.0
https://www.rumah123.com/properti/bandung/hos8118833/,"Sariwangi, Bandung Barat",55.0,86.0,2,1,1,SHM - Sertifikat Hak Milik,680000000.0
https://www.rumah123.com/properti/bandung/hos9080585/,"Setiabudi, Bandung",35.0,55.0,2,1,2,SHM - Sertifikat Hak Milik,477000000.0
https://www.rumah123.com/properti/bandung-barat/hos8577512/,"Cisarua, Bandung Barat",45.0,65.0,2,1,1,SHM - Sertifikat Hak Milik,434500000.0
https://www.rumah123.com/properti/bandung-barat/hos8805024/,"Parongpong, Bandung Barat",50.0,62.0,3,2,1,SHM - Sertifikat Hak Milik,731000000.0
https://www.rumah123.com/properti/cimahi/hos8375503/,"Cimahi Utara, Cimahi",100.0,144.0,1,1,0,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos8396305/,"Cimahi Utara, Cimahi",350.0,650.0,6,4,0,SHM - Sertifikat Hak Milik,2700000000.0
https://www.rumah123.com/properti/cimahi/hos8864891/,"Cimahi Utara, Cimahi",45.0,96.0,2,1,0,SHM - Sertifikat Hak Milik,624000000.0
https://www.rumah123.com/properti/cimahi/hos8661678/,"Cimahi Utara, Cimahi",143.0,95.0,2,2,1,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/bandung/hos8307094/,"Cimahi Utara, Cimahi",85.0,85.0,3,1,0,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/bandung/hos8725375/,"Setra Duta, Bandung",165.0,97.0,3,3,0,SHM - Sertifikat Hak Milik,2800000000.0
https://www.rumah123.com/properti/bandung/hos8553910/,"Ngamprah, Bandung Barat",30.0,55.0,2,1,1,SHM - Sertifikat Hak Milik,300000000.0
https://www.rumah123.com/properti/bandung/hos7794223/,"Cimahi Selatan, Cimahi",745.0,1827.0,0,2,0,Tidak Ada Penjelasan,13275000000.0
https://www.rumah123.com/properti/bandung-barat/hos8435546/,"Parongpong, Bandung Barat",55.0,80.0,2,2,0,SHM - Sertifikat Hak Milik,880000000.0
https://www.rumah123.com/properti/bandung/hos4439305/,"Kota Baru Parahyangan, Bandung Barat",150.0,200.0,3,2,0,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/cimahi/hos9131752/,"Cimahi Utara, Cimahi",38.0,120.0,2,1,1,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/bandung/hos8676447/,"Sariwangi, Bandung Barat",50.0,65.0,3,2,1,SHM - Sertifikat Hak Milik,704000000.0
https://www.rumah123.com/properti/cimahi/hos3296443/,"Cimahi Utara, Cimahi",90.0,104.0,0,0,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/bandung/hos8964361/,"Cihanjuang, Bandung Barat",50.0,60.0,2,2,1,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/cimahi/hos9134670/,"Cimahi Utara, Cimahi",55.0,80.0,2,2,1,SHM - Sertifikat Hak Milik,700000000.0
https://www.rumah123.com/properti/bandung/hos9128261/,"Ngamprah, Bandung Barat",210.0,183.0,5,3,2,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/bandung/hos9081849/,"Ngamprah, Bandung Barat",108.0,81.0,4,2,0,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos6980337/,"Cimahi Selatan, Cimahi",170.0,252.0,4,3,1,SHM - Sertifikat Hak Milik,1900000000.0
